Category,pslist.nproc,pslist.nppid,pslist.avg_threads,pslist.nprocs64bit,pslist.avg_handlers,dlllist.ndlls,dlllist.avg_dlls_per_proc,handles.nhandles,handles.avg_handles_per_proc,handles.nport,handles.nfile,handles.nevent,handles.ndesktop,handles.nkey,handles.nthread,handles.ndirectory,handles.nsemaphore,handles.ntimer,handles.nsection,handles.nmutant,ldrmodules.not_in_load,ldrmodules.not_in_init,ldrmodules.not_in_mem,ldrmodules.not_in_load_avg,ldrmodules.not_in_init_avg,ldrmodules.not_in_mem_avg,malfind.ninjections,malfind.commitCharge,malfind.protection,malfind.uniqueInjections,psxview.not_in_pslist,psxview.not_in_eprocess_pool,psxview.not_in_ethread_pool,psxview.not_in_pspcid_list,psxview.not_in_csrss_handles,psxview.not_in_session,psxview.not_in_deskthrd,psxview.not_in_pslist_false_avg,psxview.not_in_eprocess_pool_false_avg,psxview.not_in_ethread_pool_false_avg,psxview.not_in_pspcid_list_false_avg,psxview.not_in_csrss_handles_false_avg,psxview.not_in_session_false_avg,psxview.not_in_deskthrd_false_avg,modules.nmodules,svcscan.nservices,svcscan.kernel_drivers,svcscan.fs_drivers,svcscan.process_services,svcscan.shared_process_services,svcscan.interactive_process_services,svcscan.nactive,callbacks.ncallbacks,callbacks.nanonymous
180solutions,32,13,10.3125,0,182.25,1171,36.59375,5832,182.25,0,554,1838,33,436,519,81,406,92,87,186,36,67,36,0.029850746,0.055555556,0.029850746,2,2,12,1.0,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.125,0.0625,0.15625,137,385,220,26,23,114,0,115,88,0
180solutions,31,13,10.87096774,0,194.7741935,1183,38.16129032,6038,194.7741935,0,557,1963,32,450,545,79,418,89,89,181,38,69,38,0.031147541,0.056557377,0.031147541,2,2,12,1.0,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.129032258,0.064516129,0.161290323,137,378,219,26,21,110,0,112,88,0
180solutions,34,13,10.88235294,0,203.2352941,1291,37.97058824,6910,203.2352941,0,577,2372,36,540,613,85,475,102,109,201,38,71,38,0.028614458,0.053463855,0.028614458,2,2,12,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.117647059,0.058823529,0.176470588,138,389,221,26,24,116,0,116,88,0
180solutions,36,14,10.61111111,0,213.75,1400,38.88888889,7695,213.75,0,609,2735,39,642,646,89,534,110,145,218,41,76,41,0.028472222,0.052777778,0.028472222,3,3,18,1.0,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.111111111,0.055555556,0.138888889,138,389,221,26,24,116,0,118,88,0
180solutions,36,14,10.41666667,0,213.5833333,1404,39.0,7689,213.5833333,0,608,2722,39,653,639,89,540,110,149,218,41,76,41,0.028393352,0.052631579,0.028393352,3,3,18,1.0,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.111111111,0.055555556,0.138888889,138,389,221,26,24,116,0,118,88,0
180solutions,35,14,11.6,0,184.4571429,1253,35.8,6456,184.4571429,0,585,1997,36,457,676,88,428,98,90,195,37,71,37,0.028704422,0.055081458,0.028704422,7,2,42,1.0,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.114285714,0.057142857,0.142857143,137,385,220,26,23,114,0,115,88,0
180solutions,37,14,9.72972973,0,196.1081081,1390,37.56756757,7256,196.1081081,0,597,2486,39,604,594,92,517,108,114,215,40,76,40,0.027991603,0.053184045,0.027991603,8,2,48,1.142857143,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.108108108,0.054054054,0.135135135,138,389,221,26,24,116,0,116,88,0
180solutions,35,14,11.6,0,185.5714286,1255,35.85714286,6495,185.5714286,0,586,2019,36,465,680,88,428,98,90,195,38,72,38,0.029411765,0.055727554,0.029411765,7,2,42,1.0,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.114285714,0.057142857,0.142857143,137,385,220,26,23,114,0,115,88,0
180solutions,35,14,10.45714286,0,178.9714286,1255,35.85714286,6264,178.9714286,0,575,1962,36,465,610,88,428,98,90,195,38,72,38,0.029411765,0.055727554,0.029411765,7,2,42,1.0,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.114285714,0.057142857,0.142857143,137,385,220,26,23,114,0,115,88,0
180solutions,35,14,9.971428571,0,176.1714286,1255,35.85714286,6166,176.1714286,0,576,1929,36,465,558,88,428,98,90,195,38,72,38,0.029411765,0.055727554,0.029411765,7,2,42,1.0,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.114285714,0.057142857,0.142857143,137,385,220,26,23,114,0,115,88,0
180solutions,35,14,10.14285714,0,178.8571429,1257,35.91428571,6260,178.8571429,0,577,2008,36,465,571,88,428,98,90,195,39,74,39,0.03011583,0.057142857,0.03011583,7,2,42,1.0,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.114285714,0.057142857,0.142857143,137,385,220,26,23,114,0,115,88,0
180solutions,34,14,10.41176471,0,186.4117647,1267,37.26470588,6338,186.4117647,0,577,2042,35,481,575,86,439,95,90,190,40,73,40,0.030627871,0.055895865,0.030627871,8,2,48,1.142857143,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.117647059,0.058823529,0.147058824,137,378,219,26,21,110,0,112,88,0
180solutions,35,14,10.22857143,0,183.4857143,1285,36.71428571,6422,183.4857143,0,579,2063,36,483,580,88,449,98,92,191,40,74,40,0.03021148,0.055891239,0.03021148,8,2,48,1.142857143,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.114285714,0.057142857,0.142857143,137,378,219,26,21,110,0,113,88,0
180solutions,37,14,10.13513514,0,183.2162162,1361,36.78378378,6779,183.2162162,0,591,2180,38,503,607,92,489,108,98,210,40,76,40,0.028571429,0.054285714,0.028571429,8,2,48,1.142857143,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.108108108,0.054054054,0.162162162,138,388,221,26,24,115,0,116,88,0
180solutions,37,14,9.918918919,0,191.8108108,1373,37.10810811,7097,191.8108108,0,597,2399,39,566,600,92,496,108,113,210,41,77,41,0.029016277,0.054493984,0.029016277,8,2,48,1.142857143,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.108108108,0.054054054,0.162162162,138,389,221,26,24,116,0,116,88,0
180solutions,42,16,10.78571429,0,208.5238095,1618,38.52380952,8758,208.5238095,0,659,3050,45,672,839,105,648,120,176,261,48,89,48,0.028828829,0.053453453,0.028828829,4,11,24,1.0,1,0,1,1,5,3,7,0.023255814,0.0,0.023255814,0.023255814,0.11627907,0.069767442,0.162790698,138,389,221,26,24,116,0,122,86,0
180solutions,40,16,9.475,0,202.075,1501,37.525,8083,202.075,0,644,2852,43,685,662,98,604,113,160,232,44,83,44,0.029042904,0.054785479,0.029042904,4,11,24,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.1,0.05,0.15,138,389,221,26,24,116,0,119,86,0
180solutions,42,16,10.16666667,0,205.8809524,1607,38.26190476,8647,205.8809524,0,659,3019,45,672,791,105,642,120,176,262,48,89,48,0.029020556,0.053808948,0.029020556,4,11,24,1.0,1,0,1,1,5,3,7,0.023255814,0.0,0.023255814,0.023255814,0.11627907,0.069767442,0.162790698,138,389,221,26,24,116,0,122,86,0
180solutions,44,17,11.13636364,0,205.9318182,1671,37.97727273,9061,205.9318182,0,662,3202,47,685,907,109,653,126,180,269,49,92,49,0.028504945,0.053519488,0.028504945,4,11,24,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.090909091,0.045454545,0.136363636,138,389,221,26,24,116,0,122,86,0
180solutions,44,17,9.363636364,0,197.9545455,1662,37.77272727,8710,197.9545455,0,663,3042,47,687,740,109,650,126,180,269,47,90,47,0.027549824,0.052754982,0.027549824,4,11,24,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.090909091,0.045454545,0.136363636,138,389,221,26,24,116,0,122,86,0
180solutions,44,17,9.272727273,0,197.3863636,1662,37.77272727,8685,197.3863636,0,663,3030,47,687,729,109,650,126,180,269,47,90,47,0.027630805,0.052910053,0.027630805,4,11,24,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.090909091,0.045454545,0.136363636,138,389,221,26,24,116,0,122,86,0
180solutions,42,16,9.476190476,0,199.452381,1574,37.47619048,8377,199.452381,0,657,2939,45,677,707,106,608,119,175,258,46,88,46,0.028660436,0.05482866,0.028660436,4,11,24,1.0,2,0,2,2,6,4,8,0.045454545,0.0,0.045454545,0.045454545,0.136363636,0.090909091,0.181818182,138,389,221,26,24,116,0,121,86,0
180solutions,41,16,9.341463415,0,200.6829268,1539,37.53658537,8228,200.6829268,0,652,2889,44,673,682,104,602,116,174,250,46,86,46,0.029487179,0.055128205,0.029487179,4,11,24,1.0,2,0,2,2,6,4,8,0.046511628,0.0,0.046511628,0.046511628,0.139534884,0.093023256,0.186046512,138,389,221,26,24,116,0,119,86,0
180solutions,41,16,9.585365854,0,202.5365854,1548,37.75609756,8304,202.5365854,0,658,2911,44,696,693,104,608,116,176,255,46,86,46,0.029392971,0.054952077,0.029392971,4,11,24,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.097560976,0.048780488,0.146341463,138,389,221,26,24,116,0,119,86,0
180solutions,41,16,9.487804878,0,201.8536585,1548,37.75609756,8276,201.8536585,0,655,2901,44,696,683,104,608,116,176,254,46,86,46,0.029411765,0.054987212,0.029411765,4,11,24,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.097560976,0.048780488,0.146341463,138,389,221,26,24,116,0,119,86,0
180solutions,42,16,11.11904762,0,216.452381,1680,40.0,9091,216.452381,0,672,3133,45,718,870,106,670,126,185,276,54,95,54,0.031159838,0.054818234,0.031159838,8,3,48,1.0,3,0,3,3,7,5,9,0.066666667,0.0,0.066666667,0.066666667,0.155555556,0.111111111,0.2,138,389,221,26,24,116,0,122,87,0
180solutions,40,16,9.8,0,210.125,1563,39.075,8405,210.125,0,655,2938,43,730,696,99,624,119,169,247,49,88,49,0.030973451,0.05562579,0.030973451,9,3,54,1.125,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.1,0.05,0.15,138,389,221,26,24,116,0,119,87,0
180solutions,42,16,10.47619048,0,213.5238095,1669,39.73809524,8968,213.5238095,0,672,3096,45,718,817,106,664,126,185,276,54,95,54,0.031358885,0.055168409,0.031358885,8,3,48,1.0,2,0,2,2,6,4,8,0.045454545,0.0,0.045454545,0.045454545,0.136363636,0.090909091,0.181818182,138,389,221,26,24,116,0,122,87,0
180solutions,44,17,9.931818182,0,206.9545455,1732,39.36363636,9106,206.9545455,0,674,3142,47,732,802,110,673,132,189,284,53,96,53,0.02970852,0.053811659,0.02970852,8,3,48,1.0,2,0,2,2,6,4,8,0.043478261,0.0,0.043478261,0.043478261,0.130434783,0.086956522,0.173913043,138,389,221,26,24,116,0,122,87,0
180solutions,43,17,9.720930233,0,205.5581395,1674,38.93023256,8839,205.5581395,0,671,3059,46,727,753,108,636,129,186,279,52,94,52,0.030162413,0.054524362,0.030162413,8,3,48,1.0,3,0,3,3,7,5,9,0.065217391,0.0,0.065217391,0.065217391,0.152173913,0.108695652,0.195652174,138,389,221,26,24,116,0,122,87,0
180solutions,43,17,9.627906977,0,204.7906977,1674,38.93023256,8806,204.7906977,0,672,3047,46,727,740,108,636,129,186,279,52,94,52,0.030267753,0.054714785,0.030267753,8,3,48,1.0,3,0,3,3,7,5,9,0.065217391,0.0,0.065217391,0.065217391,0.152173913,0.108695652,0.195652174,138,389,221,26,24,116,0,122,87,0
180solutions,43,17,9.465116279,0,201.4883721,1640,38.13953488,8665,206.3095238,0,668,3009,45,722,726,107,628,125,184,274,51,92,51,0.030411449,0.054859869,0.030411449,8,3,48,1.0,3,0,4,3,8,5,10,0.065217391,0.0,0.086956522,0.065217391,0.173913043,0.108695652,0.217391304,138,389,221,26,24,116,0,121,87,0
180solutions,41,16,9.829268293,0,209.8292683,1607,39.19512195,8603,209.8292683,0,664,2979,44,741,720,105,628,122,184,267,51,91,51,0.031135531,0.055555556,0.031135531,9,3,54,1.125,5,0,5,5,9,7,11,0.108695652,0.0,0.108695652,0.108695652,0.195652174,0.152173913,0.239130435,138,389,221,26,24,116,0,119,87,0
180solutions,41,16,9.780487805,0,209.9268293,1610,39.26829268,8607,209.9268293,0,668,2980,44,741,719,105,628,122,185,269,51,91,51,0.031192661,0.055657492,0.031192661,9,3,54,1.125,5,0,5,5,9,7,11,0.108695652,0.0,0.108695652,0.108695652,0.195652174,0.152173913,0.239130435,138,389,221,26,24,116,0,119,87,0
180solutions,40,16,9.9,0,210.575,1563,39.075,8423,210.575,0,658,2944,43,730,702,99,624,119,170,247,49,88,49,0.030973451,0.05562579,0.030973451,9,3,54,1.125,1,0,1,1,5,3,7,0.024390244,0.0,0.024390244,0.024390244,0.12195122,0.073170732,0.170731707,138,389,221,26,24,116,0,119,87,0
180solutions,44,18,10.68181818,0,205.5909091,1684,38.27272727,9046,205.5909091,0,676,3098,47,697,875,109,678,129,191,270,58,101,58,0.033314187,0.058012636,0.033314187,3,3,18,1.0,1,0,1,1,5,3,7,0.022222222,0.0,0.022222222,0.022222222,0.111111111,0.066666667,0.155555556,138,389,221,26,24,116,0,122,86,0
180solutions,43,18,9.441860465,0,200.1162791,1628,37.86046512,8605,200.1162791,0,658,2971,46,727,735,104,642,125,177,249,57,99,57,0.034441088,0.059818731,0.034441088,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.093023256,0.046511628,0.139534884,138,389,221,26,24,116,0,119,86,0
180solutions,44,18,10.11363636,0,203.0227273,1673,38.02272727,8933,203.0227273,0,675,3066,47,697,828,109,672,129,191,270,60,103,60,0.034642032,0.059468822,0.034642032,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.090909091,0.045454545,0.136363636,138,389,221,26,24,116,0,122,86,0
180solutions,46,19,9.717391304,0,197.3478261,1736,37.73913043,9078,197.3478261,0,677,3111,49,711,818,113,681,135,195,278,59,104,59,0.032887402,0.057971014,0.032887402,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.086956522,0.043478261,0.130434783,138,389,221,26,24,116,0,122,86,0
180solutions,45,19,9.511111111,0,195.6888889,1678,37.28888889,8806,195.6888889,0,674,3027,48,706,769,111,644,132,192,273,58,102,58,0.033467975,0.058857473,0.033467975,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.088888889,0.044444444,0.133333333,138,389,221,26,24,116,0,122,86,0
180solutions,45,19,9.355555556,0,196.9555556,1698,37.73333333,8863,196.9555556,0,673,3043,48,711,758,111,652,132,192,273,59,103,59,0.033733562,0.058890795,0.033733562,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.088888889,0.044444444,0.133333333,138,389,221,26,24,116,0,122,86,0
180solutions,44,18,9.522727273,0,199.2272727,1664,37.81818182,8766,199.2272727,0,670,3014,47,724,752,110,644,128,190,268,58,101,58,0.033918129,0.059064327,0.033918129,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.090909091,0.045454545,0.136363636,138,389,221,26,24,116,0,121,86,0
180solutions,43,18,9.558139535,0,202.372093,1640,38.13953488,8702,202.372093,0,667,2989,46,728,743,108,644,125,190,265,58,100,58,0.034585569,0.059630292,0.034585569,3,3,18,1.0,1,0,1,1,5,3,7,0.022727273,0.0,0.022727273,0.022727273,0.113636364,0.068181818,0.159090909,138,389,221,26,24,116,0,119,86,0
180solutions,43,18,9.651162791,0,201.4883721,1634,38.0,8664,201.4883721,0,670,2974,46,726,747,108,644,125,190,265,58,100,58,0.034813926,0.06002401,0.034813926,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.093023256,0.046511628,0.139534884,138,389,221,26,24,116,0,119,86,0
180solutions,43,18,9.697674419,0,202.2325581,1640,38.13953488,8696,202.2325581,0,671,2990,46,728,750,108,644,125,190,266,58,100,58,0.034751348,0.059916117,0.034751348,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.093023256,0.046511628,0.139534884,138,389,221,26,24,116,0,119,86,0
180solutions,42,16,10.80952381,0,209.6666667,1624,38.66666667,8806,209.6666667,0,661,3058,45,680,842,105,648,123,179,261,48,89,48,0.028725314,0.05326152,0.028725314,3,3,18,1.0,2,0,2,2,6,4,8,0.045454545,0.0,0.045454545,0.045454545,0.136363636,0.090909091,0.181818182,138,389,221,26,24,116,0,122,86,0
180solutions,37,15,10.13513514,0,215.2162162,1446,39.08108108,7963,215.2162162,0,629,2814,40,673,662,92,594,113,164,230,42,78,42,0.028806584,0.053497942,0.028806584,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.108108108,0.054054054,0.162162162,138,389,221,26,24,116,0,119,86,0
180solutions,39,15,10.69230769,0,217.5641026,1552,39.79487179,8485,217.5641026,0,642,2960,42,661,774,99,634,120,179,259,47,85,47,0.029411765,0.053191489,0.029411765,3,3,18,1.0,5,0,5,5,9,7,11,0.113636364,0.0,0.113636364,0.113636364,0.204545455,0.159090909,0.25,138,389,221,26,24,116,0,122,86,0
180solutions,41,16,10.12195122,0,210.5853659,1615,39.3902439,8634,210.5853659,0,645,3009,44,675,762,103,643,126,183,267,46,86,46,0.027710843,0.051807229,0.027710843,3,3,18,1.0,3,0,3,3,7,5,9,0.068181818,0.0,0.068181818,0.068181818,0.159090909,0.113636364,0.204545455,138,389,221,26,24,116,0,122,86,0
180solutions,40,16,9.875,0,209.0,1557,38.925,8360,209.0,0,642,2925,43,670,710,101,606,123,180,262,45,84,45,0.028142589,0.052532833,0.028142589,3,3,18,1.0,4,0,4,4,8,6,10,0.090909091,0.0,0.090909091,0.090909091,0.181818182,0.136363636,0.227272727,138,389,221,26,24,116,0,122,86,0
180solutions,40,16,9.8,0,208.575,1557,38.925,8343,208.575,0,642,2917,43,670,701,101,606,123,180,262,45,84,45,0.028230866,0.052697616,0.028230866,3,3,18,1.0,3,0,3,3,7,5,9,0.069767442,0.0,0.069767442,0.069767442,0.162790698,0.11627907,0.209302326,138,389,221,26,24,116,0,122,86,0
180solutions,39,15,9.871794872,0,210.3076923,1518,38.92307692,8202,210.3076923,0,639,2876,42,665,688,100,598,119,178,255,44,82,44,0.028405423,0.052937379,0.028405423,3,3,18,1.0,4,0,4,4,8,6,10,0.093023256,0.0,0.093023256,0.093023256,0.186046512,0.139534884,0.23255814,138,389,221,26,24,116,0,121,86,0
180solutions,38,15,9.973684211,0,212.6578947,1484,39.05263158,8081,212.6578947,0,634,2833,41,661,677,98,592,116,177,248,44,81,44,0.029274784,0.053892216,0.029274784,3,3,18,1.0,3,0,3,3,7,5,9,0.073170732,0.0,0.073170732,0.073170732,0.170731707,0.12195122,0.219512195,138,389,221,26,24,116,0,119,86,0
180solutions,38,15,10.02631579,0,214.3421053,1493,39.28947368,8145,214.3421053,0,638,2849,41,684,681,98,598,116,178,252,44,81,44,0.029119788,0.053606883,0.029119788,3,3,18,1.0,2,0,2,2,6,4,8,0.05,0.0,0.05,0.05,0.15,0.1,0.2,138,389,221,26,24,116,0,119,86,0
180solutions,37,15,10.18918919,0,215.3243243,1446,39.08108108,7967,215.3243243,0,627,2815,40,673,666,92,594,113,163,230,42,78,42,0.02878684,0.053461275,0.02878684,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.108108108,0.054054054,0.162162162,138,389,221,26,24,116,0,119,86,0
180solutions,39,15,11.43589744,0,220.8974359,1563,40.07692308,8615,220.8974359,0,642,3006,42,656,833,99,640,120,177,259,47,85,47,0.02921069,0.052827843,0.02921069,3,3,18,1.0,4,0,4,4,8,6,10,0.093023256,0.0,0.093023256,0.093023256,0.186046512,0.139534884,0.23255814,138,389,221,26,24,116,0,122,87,0
180solutions,35,14,10.34285714,0,214.3714286,1377,39.34285714,7503,214.3714286,0,618,2623,37,599,633,88,570,107,137,223,42,76,42,0.030021444,0.054324518,0.030021444,2,2,12,1.0,2,0,2,2,6,4,8,0.054054054,0.0,0.054054054,0.054054054,0.162162162,0.108108108,0.216216216,138,389,221,26,24,116,0,119,87,0
180solutions,41,16,10.46341463,0,212.0487805,1615,39.3902439,8694,212.0487805,0,647,3044,44,670,797,103,643,126,183,267,47,87,47,0.028296207,0.052378085,0.028296207,3,3,18,1.0,4,0,4,4,8,6,10,0.088888889,0.0,0.088888889,0.088888889,0.177777778,0.133333333,0.222222222,138,389,221,26,24,116,0,122,87,0
180solutions,41,16,10.02439024,0,209.2195122,1606,39.17073171,8578,209.2195122,0,645,2996,44,670,744,103,640,126,181,267,45,85,45,0.027272727,0.051515152,0.027272727,3,3,18,1.0,4,0,4,4,8,6,10,0.088888889,0.0,0.088888889,0.088888889,0.177777778,0.133333333,0.222222222,138,389,221,26,24,116,0,122,87,0
180solutions,40,16,9.825,0,208.525,1557,38.925,8341,208.525,0,642,2922,43,665,704,101,606,123,178,262,45,84,45,0.0281602,0.052565707,0.0281602,3,3,18,1.0,4,0,4,4,8,6,10,0.090909091,0.0,0.090909091,0.090909091,0.181818182,0.136363636,0.227272727,138,389,221,26,24,116,0,122,87,0
180solutions,39,15,10.05128205,0,210.8205128,1521,39.0,8222,210.8205128,0,640,2887,42,663,703,100,598,119,176,255,44,82,44,0.02833226,0.05280103,0.02833226,3,3,18,1.0,5,0,5,5,9,7,11,0.113636364,0.0,0.113636364,0.113636364,0.204545455,0.159090909,0.25,138,389,221,26,24,116,0,121,87,0
180solutions,38,15,10.05263158,0,214.3421053,1489,39.18421053,8145,214.3421053,0,635,2855,41,679,685,98,598,116,176,250,44,81,44,0.029081295,0.053536021,0.029081295,3,3,18,1.0,6,0,6,6,10,8,12,0.136363636,0.0,0.136363636,0.136363636,0.227272727,0.181818182,0.272727273,138,389,221,26,24,116,0,119,87,0
180solutions,38,15,10.05263158,0,214.2368421,1492,39.26315789,8141,214.2368421,0,635,2856,41,679,684,98,598,116,176,252,44,81,44,0.029139073,0.053642384,0.029139073,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.105263158,0.052631579,0.157894737,138,389,221,26,24,116,0,119,87,0
180solutions,38,15,10.0,0,212.2894737,1480,38.94736842,8067,212.2894737,0,632,2843,41,678,675,94,596,116,164,236,43,80,43,0.028781794,0.053547523,0.028781794,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.105263158,0.052631579,0.157894737,138,389,221,26,24,116,0,119,87,0
180solutions,37,15,10.13513514,0,214.7567568,1445,39.05405405,7946,214.7567568,0,626,2809,40,668,664,92,594,113,161,230,42,78,42,0.028826356,0.05353466,0.028826356,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.108108108,0.054054054,0.162162162,138,389,221,26,24,116,0,119,87,0
180solutions,39,15,11.41025641,0,221.1538462,1564,40.1025641,8625,221.1538462,0,643,3009,42,659,834,99,640,120,176,260,49,87,49,0.030397022,0.053970223,0.030397022,3,3,18,1.0,5,0,5,5,9,7,11,0.113636364,0.0,0.113636364,0.113636364,0.204545455,0.159090909,0.25,138,389,221,26,24,116,0,122,86,0
180solutions,37,15,10.13513514,0,215.1081081,1446,39.08108108,7959,215.1081081,0,627,2815,40,671,664,92,594,113,160,231,44,80,44,0.030157642,0.054832077,0.030157642,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.108108108,0.054054054,0.162162162,138,389,221,26,24,116,0,119,86,0
180solutions,39,15,10.69230769,0,217.8974359,1553,39.82051282,8498,217.8974359,0,643,2971,42,659,778,99,634,120,176,260,49,87,49,0.030605871,0.054341037,0.030605871,3,3,18,1.0,5,0,5,5,9,7,11,0.113636364,0.0,0.113636364,0.113636364,0.204545455,0.159090909,0.25,138,389,221,26,24,116,0,122,86,0
180solutions,41,16,10.09756098,0,210.5365854,1616,39.41463415,8632,210.5365854,0,646,3013,44,673,761,103,643,126,180,268,48,88,48,0.0288635,0.052916416,0.0288635,3,3,18,1.0,5,0,5,5,9,7,11,0.108695652,0.0,0.108695652,0.108695652,0.195652174,0.152173913,0.239130435,138,389,221,26,24,116,0,122,86,0
180solutions,40,16,9.875,0,209.05,1558,38.95,8362,209.05,0,643,2928,43,668,711,101,606,123,177,263,47,86,47,0.029320025,0.053649407,0.029320025,3,3,18,1.0,5,0,5,5,9,7,11,0.111111111,0.0,0.111111111,0.111111111,0.2,0.155555556,0.244444444,138,389,221,26,24,116,0,122,86,0
180solutions,40,16,9.8,0,208.675,1558,38.95,8347,208.675,0,643,2921,43,668,702,101,606,123,177,263,47,86,47,0.029430182,0.053850971,0.029430182,3,3,18,1.0,5,0,5,5,9,7,11,0.111111111,0.0,0.111111111,0.111111111,0.2,0.155555556,0.244444444,138,389,221,26,24,116,0,122,86,0
180solutions,39,15,9.871794872,0,210.5128205,1523,39.05128205,8210,210.5128205,0,640,2884,42,663,688,100,598,119,175,258,46,85,46,0.029562982,0.054627249,0.029562982,3,3,18,1.0,6,0,6,6,10,8,12,0.133333333,0.0,0.133333333,0.133333333,0.222222222,0.177777778,0.266666667,138,389,221,26,24,116,0,121,86,0
180solutions,38,15,10.0,0,214.4210526,1491,39.23684211,8148,214.4210526,0,636,2854,41,682,681,98,598,116,175,251,46,83,46,0.030363036,0.054785479,0.030363036,3,3,18,1.0,7,0,7,7,11,9,13,0.155555556,0.0,0.155555556,0.155555556,0.244444444,0.2,0.288888889,138,389,221,26,24,116,0,119,86,0
180solutions,38,15,10.02631579,0,214.4736842,1493,39.28947368,8150,214.4736842,0,639,2855,41,682,682,98,598,116,176,253,46,83,46,0.03042328,0.05489418,0.03042328,3,3,18,1.0,7,0,7,7,11,9,13,0.155555556,0.0,0.155555556,0.155555556,0.244444444,0.2,0.288888889,138,389,221,26,24,116,0,119,86,0
180solutions,38,15,9.921052632,0,212.3684211,1481,38.97368421,8070,212.3684211,0,631,2844,41,681,671,94,596,116,162,237,45,82,45,0.030080214,0.054812834,0.030080214,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.105263158,0.052631579,0.157894737,138,389,221,26,24,116,0,119,86,0
180solutions,32,13,12.21875,0,191.59375,1169,36.53125,6131,191.59375,0,561,1909,33,428,651,81,406,92,87,186,35,66,35,0.029093932,0.054862843,0.029093932,2,2,12,1.0,2,0,2,2,6,4,7,0.058823529,0.0,0.058823529,0.058823529,0.176470588,0.117647059,0.205882353,137,385,220,26,23,114,0,115,88,0
180solutions,36,14,10.08333333,0,211.7777778,1408,39.11111111,7624,211.7777778,0,605,2692,39,653,617,89,539,110,148,220,41,76,41,0.028314917,0.052486188,0.028314917,3,3,18,1.0,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.111111111,0.055555556,0.138888889,138,389,221,26,24,116,0,117,88,0
180solutions,32,13,12.21875,0,192.8125,1171,36.59375,6170,192.8125,0,562,1931,33,436,655,81,406,92,87,186,36,67,36,0.029850746,0.055555556,0.029850746,2,2,12,1.0,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.125,0.0625,0.15625,137,385,220,26,23,114,0,115,88,0
180solutions,32,13,10.78125,0,185.0625,1171,36.59375,5922,185.0625,0,552,1866,33,436,569,81,406,92,87,186,36,67,36,0.029850746,0.055555556,0.029850746,2,2,12,1.0,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.125,0.0625,0.15625,137,385,220,26,23,114,0,115,88,0
180solutions,32,13,10.34375,0,182.625,1171,36.59375,5844,182.625,0,553,1840,33,436,529,81,406,92,87,186,36,67,36,0.029850746,0.055555556,0.029850746,2,2,12,1.0,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.125,0.0625,0.15625,137,385,220,26,23,114,0,115,88,0
